,Domain,Course,Similarity,jobSkills,courseSkills
414,"Global Go-to-Market Strategy Lead, Retail Marketing",CSE 380,0.1902896322309971,"analyzing,modeling,solving,exercising,executing,evolving,exceeding,evaluating,establishing,estimating,spend,market,rigor,effectiveness,graduate,spreadsheet,develop,plan,strategy,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
415,"Head of Platforms and Display, Go-to-Market Strategy and Operations",CSE 380,0.1902896322309971,"executing,leading,including,solving,exceeding,evolving,exercising,establishing,estimating,evaluating,personality,graduate,firm,management,initiative,medium,influence,build,advertising,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
416,"Mechanical Engineer, Data Center",CSE 380,0.1902896322309971,"estimating,evolving,evaluating,executing,exceeding,establishing,exercising,existing,fighting,finishing,autocad,pe,facility,mission,fluency,scale,time,infrastructure,master,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
417,"Product Marketing Manager, IoT, Google Cloud Platform",CSE 380,0.1902896322309971,"actioning,streaming,planning,including,evolving,exceeding,expanding,existing,exercising,executing,marketing,iot,asset,budget,content,collaborate,analytics,building,program,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
418,"Product Specialist, New Hardware Devices and Platforms, Google Play",CSE 380,0.1902896322309971,"merchandising,launching,maintaining,working,delivering,executing,evolving,exceeding,estimating,evaluating,requirement,insight,capability,pm,ecommerce,enhance,strategy,scope,platform,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
419,Vendor Operations Program Manager,CSE 380,0.1902896322309971,"automating,improving,working,changing,exercising,evaluating,executing,evolving,exceeding,estimating,functionality,sigma,pmp,provider,certification,flexibility,collaboration,tool,program,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
420,Staffing Services Lead,CSE 381,0.1714791771024465,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
421,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 381,0.1714791771024465,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
422,Consumer Insights Manager,CSE 381,0.162458945158869,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
423,"Market Lead, Google Marketing Solutions (Lithuanian, Latvian or Estonian)",CSE 381,0.1623986991122365,"developing,managing,exceeding,evolving,executing,expanding,existing,exercising,explaining,evaluating,agency,constituent,opportunity,action,recommendation,speak,range,business,ability,develop","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
424,People Partner,CSE 381,0.1607898151502013,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
425,Administrative Business Partner,CSE 381,0.1547056877985596,"serving,using,solving,evaluating,executing,evolving,exceeding,estimating,establishing,fighting,conception,confidentiality,expectation,efficiency,completion,matter,diverse,function,collaborate,apply","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
426,"Data Scientist / Quantitative Analyst Technical Lead, Engineering",CSE 381,0.150197210884653,"using,articulating,selecting,including,translating,learning,exceeding,evolving,evaluating,estimating,analysis,model,sampling,biology,bioinformatics,answer,school,economics,multivariate,teach","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
427,"Account Manager, Branding",CSE 381,0.1454792407341301,"evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,estimating,establishing,curiosity,sense,concept,learn,ability,client,process,team,business,evaluation","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
428,GMS Sales Agency Lead,CSE 381,0.1454792407341301,"building,evolving,evaluating,existing,exercising,executing,exceeding,engaging,estimating,establishing,travel,people,time,mba,relationship,management,ability,evangelist,evidence,evaluation","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
429,Optical Testing Engineer,CSE 381,0.1454792407341301,"evaluating,evolving,exceeding,expanding,existing,exercising,executing,engaging,estimating,establishing,lcd,phd,master,field,evidence,マルチメディアのうち,evolve,event,example,evaluation","making,programming,existing,explaining,exploiting,writing,following,focusing,fitting,finding,game,explores,engine,examination,creation,use,include,system,course,exercise"
430,"Software Engineer, Accessibility",CSE 416,0.219583670143038,"learning,including,exceeding,evolving,engaging,executing,evaluating,estimating,exercising,establishing,retrieval,window,tcp,machine,interface,linux,information,passion,relevant,design","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
431,Consumer Insights Manager,CSE 416,0.2044011106714606,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
432,Associate Legal Counsel (Commercial) Google Cloud,CSE 416,0.1910096289590001,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
433,"Customer Reference Marketing Manager, Google Cloud",CSE 416,0.1910096289590001,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
434,"Developer Advocate, Cloud Platform",CSE 416,0.1910096289590001,"presenting,working,evaluating,evolving,exercising,executing,exceeding,estimating,establishing,filing,consultant,conference,platform,community,party,partner,master,science,computer,software","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
435,"Developer Advocate, Partner Engineering",CSE 416,0.1910096289590001,"interacting,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,application,web,architect,consultant,party,landscape,client,development,stakeholder,software","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
436,"Partner Engineer, Google Assistant, Google Technical Services",CSE 416,0.1910096289590001,"developing,exceeding,evolving,depending,expanding,existing,exercising,executing,evaluating,estimating,nand,hdmi,usb,engagement,hardware,lead,influence,partner,stakeholder,software","testing,including,programming,existing,exploiting,explaining,fitting,filtering,finding,writing,software,design,maintenance,specification,integration,documentation,consideration,cycle,factor,life"
